1.6912 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
1265.6152 	DATA 	Keypress: equal
1265.6256 	DATA 	Keypress: equal
1265.8613 	EXP 	leftAnswerText: opacity = 1
1265.8613 	EXP 	leftAnswerText: text = u'-28'
1265.8613 	EXP 	rightAnswerText: text = u'5'
1265.8613 	EXP 	leftAnswerText: autoDraw = True
1265.8613 	EXP 	rightAnswerText: autoDraw = True
1266.7776 	EXP 	rightBox: autoDraw = False
1266.7776 	EXP 	leftBox: autoDraw = False
1266.7776 	EXP 	leftHighlight: autoDraw = False
1266.7776 	EXP 	rightHighlight: autoDraw = False
1266.7776 	EXP 	leftAnswerText: autoDraw = False
1266.7776 	EXP 	rightAnswerText: autoDraw = False
1266.7776 	EXP 	L_condition: autoDraw = False
1266.7776 	EXP 	R_condition: autoDraw = False
1266.7778 	EXP 	window1: recordFrameIntervals = False
1266.7942 	EXP 	fixationITIcross: autoDraw = True
1266.7944 	EXP 	window1: recordFrameIntervals = False
1272.8041 	DATA 	Keypress: equal
1272.8082 	DATA 	Keypress: equal
1272.8121 	DATA 	Keypress: equal
1273.0143 	EXP 	New trial (rep=0, index=1): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 145.39236203881183, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.5457009831771531, 'mu1': -19.0, 'leftAnswer': -18.0, 'trialId': 2, 'condition': u'RR', 'itiOffset': 155.19276502705048, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 1.2547020050615116, 'rightAnswer': -7.0}
1273.0425 	EXP 	fixationITIcross: autoDraw = False
1273.0425 	EXP 	rightBox: autoDraw = False
1273.0425 	EXP 	leftBox: autoDraw = False
1273.0425 	EXP 	leftHighlight: autoDraw = False
1273.0425 	EXP 	rightHighlight: autoDraw = False
1273.0425 	EXP 	leftAnswerText: autoDraw = False
1273.0425 	EXP 	rightAnswerText: autoDraw = False
1273.0425 	EXP 	L_condition: autoDraw = False
1273.0425 	EXP 	R_condition: autoDraw = False
1273.0425 	EXP 	fixationITIcross: autoDraw = False
1273.0425 	EXP 	leftHighlight: opacity = 0.0
1273.0425 	EXP 	rightHighlight: opacity = 0.0
1273.0425 	EXP 	leftAnswerText: opacity = 0.0
1273.0425 	EXP 	rightAnswerText: opacity = 0.0
1273.0425 	EXP 	leftAnswerText: text = '-18'
1273.0425 	EXP 	rightAnswerText: text = '-7'
1273.0425 	EXP 	fixationITIcross: color = 'white (named)'
1273.0425 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1273.0425 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1273.0425 	EXP 	L_condition: text = u'R'
1273.0425 	EXP 	R_condition: text = u'R'
1273.0425 	EXP 	rightBox: autoDraw = True
1273.0425 	EXP 	leftBox: autoDraw = True
1273.0425 	EXP 	leftHighlight: autoDraw = True
1273.0425 	EXP 	rightHighlight: autoDraw = True
1273.0425 	EXP 	L_condition: autoDraw = True
1273.0425 	EXP 	R_condition: autoDraw = True
1273.4111 	DATA 	Keypress: 2
1273.4381 	EXP 	window1: recordFrameIntervals = False
1273.4590 	EXP 	rightHighlight: opacity = 1
1273.4590 	EXP 	leftAnswerText: text = u'-18'
1273.4590 	EXP 	rightAnswerText: text = u'-7'
1273.4592 	EXP 	window1: recordFrameIntervals = False
1274.4978 	DATA 	Keypress: equal
1274.7421 	EXP 	rightAnswerText: opacity = 1
1274.7421 	EXP 	leftAnswerText: text = u'-18'
1274.7421 	EXP 	rightAnswerText: text = u'-7'
1274.7421 	EXP 	leftAnswerText: autoDraw = True
1274.7421 	EXP 	rightAnswerText: autoDraw = True
1275.6286 	DATA 	Keypress: equal
1275.6421 	EXP 	window1: recordFrameIntervals = False
1275.6585 	EXP 	rightBox: autoDraw = False
1275.6585 	EXP 	leftBox: autoDraw = False
1275.6585 	EXP 	leftHighlight: autoDraw = False
1275.6585 	EXP 	rightHighlight: autoDraw = False
1275.6585 	EXP 	leftAnswerText: autoDraw = False
1275.6585 	EXP 	rightAnswerText: autoDraw = False
1275.6585 	EXP 	L_condition: autoDraw = False
1275.6585 	EXP 	R_condition: autoDraw = False
1275.6585 	EXP 	fixationITIcross: autoDraw = True
1275.6587 	EXP 	window1: recordFrameIntervals = False
1282.5878 	DATA 	Keypress: equal
1282.5915 	DATA 	Keypress: equal
1282.5944 	DATA 	Keypress: equal
1282.8108 	EXP 	New trial (rep=0, index=2): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 155.19276502705048, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 6.4250562019822075, 'mu1': -19.0, 'leftAnswer': -24.0, 'trialId': 3, 'condition': u'RR', 'itiOffset': 165.98396447224849, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 1.3661432432157672, 'rightAnswer': 9.0}
1282.8397 	EXP 	fixationITIcross: autoDraw = False
1282.8397 	EXP 	rightBox: autoDraw = False
1282.8397 	EXP 	leftBox: autoDraw = False
1282.8397 	EXP 	leftHighlight: autoDraw = False
1282.8397 	EXP 	rightHighlight: autoDraw = False
1282.8397 	EXP 	leftAnswerText: autoDraw = False
1282.8397 	EXP 	rightAnswerText: autoDraw = False
1282.8397 	EXP 	L_condition: autoDraw = False
1282.8397 	EXP 	R_condition: autoDraw = False
1282.8397 	EXP 	fixationITIcross: autoDraw = False
1282.8397 	EXP 	leftHighlight: opacity = 0.0
1282.8397 	EXP 	rightHighlight: opacity = 0.0
1282.8397 	EXP 	leftAnswerText: opacity = 0.0
1282.8397 	EXP 	rightAnswerText: opacity = 0.0
1282.8397 	EXP 	leftAnswerText: text = '-24'
1282.8397 	EXP 	rightAnswerText: text = '9'
1282.8397 	EXP 	fixationITIcross: color = 'white (named)'
1282.8397 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1282.8397 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1282.8397 	EXP 	L_condition: text = u'R'
1282.8397 	EXP 	R_condition: text = u'R'
1282.8397 	EXP 	rightBox: autoDraw = True
1282.8397 	EXP 	leftBox: autoDraw = True
1282.8397 	EXP 	leftHighlight: autoDraw = True
1282.8397 	EXP 	rightHighlight: autoDraw = True
1282.8397 	EXP 	L_condition: autoDraw = True
1282.8397 	EXP 	R_condition: autoDraw = True
1283.1598 	DATA 	Keypress: 2
1283.1840 	EXP 	window1: recordFrameIntervals = False
1283.2061 	EXP 	rightHighlight: opacity = 1
1283.2061 	EXP 	leftAnswerText: text = u'-24'
1283.2061 	EXP 	rightAnswerText: text = u'9'
1283.2063 	EXP 	window1: recordFrameIntervals = False
1284.3557 	DATA 	Keypress: equal
1284.6058 	EXP 	rightAnswerText: opacity = 1
1284.6058 	EXP 	leftAnswerText: text = u'-24'
1284.6058 	EXP 	rightAnswerText: text = u'9'
1284.6058 	EXP 	leftAnswerText: autoDraw = True
1284.6058 	EXP 	rightAnswerText: autoDraw = True
1285.5054 	EXP 	rightBox: autoDraw = False
1285.5054 	EXP 	leftBox: autoDraw = False
1285.5054 	EXP 	leftHighlight: autoDraw = False
1285.5054 	EXP 	rightHighlight: autoDraw = False
1285.5054 	EXP 	leftAnswerText: autoDraw = False
1285.5054 	EXP 	rightAnswerText: autoDraw = False
1285.5054 	EXP 	L_condition: autoDraw = False
1285.5054 	EXP 	R_condition: autoDraw = False
1285.5057 	EXP 	window1: recordFrameIntervals = False
1285.5221 	EXP 	fixationITIcross: autoDraw = True
1285.5223 	EXP 	window1: recordFrameIntervals = False
1293.3845 	DATA 	Keypress: equal
1293.3883 	DATA 	Keypress: equal
1293.3918 	DATA 	Keypress: equal
1293.3951 	DATA 	Keypress: equal
1293.6076 	EXP 	New trial (rep=0, index=3): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 165.98396447224849, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.1381753253415789, 'mu1': -19.0, 'leftAnswer': -19.0, 'trialId': 4, 'condition': u'RR', 'itiOffset': 176.2510146197931, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 2.1288748222029783, 'rightAnswer': 2.0}
1293.6273 	DATA 	Keypress: equal
1293.6365 	EXP 	fixationITIcross: autoDraw = False
1293.6365 	EXP 	rightBox: autoDraw = False
1293.6365 	EXP 	leftBox: autoDraw = False
1293.6365 	EXP 	leftHighlight: autoDraw = False
1293.6365 	EXP 	rightHighlight: autoDraw = False
1293.6365 	EXP 	leftAnswerText: autoDraw = False
1293.6365 	EXP 	rightAnswerText: autoDraw = False
1293.6365 	EXP 	L_condition: autoDraw = False
1293.6365 	EXP 	R_condition: autoDraw = False
1293.6365 	EXP 	fixationITIcross: autoDraw = False
1293.6365 	EXP 	leftHighlight: opacity = 0.0
1293.6365 	EXP 	rightHighlight: opacity = 0.0
1293.6365 	EXP 	leftAnswerText: opacity = 0.0
1293.6365 	EXP 	rightAnswerText: opacity = 0.0
1293.6365 	EXP 	leftAnswerText: text = '-19'
1293.6365 	EXP 	rightAnswerText: text = '2'
1293.6365 	EXP 	fixationITIcross: color = 'white (named)'
1293.6365 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1293.6365 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1293.6365 	EXP 	L_condition: text = u'R'
1293.6365 	EXP 	R_condition: text = u'R'
1293.6365 	EXP 	rightBox: autoDraw = True
1293.6365 	EXP 	leftBox: autoDraw = True
1293.6365 	EXP 	leftHighlight: autoDraw = True
1293.6365 	EXP 	rightHighlight: autoDraw = True
1293.6365 	EXP 	L_condition: autoDraw = True
1293.6365 	EXP 	R_condition: autoDraw = True
1294.0401 	DATA 	Keypress: 2
1294.0635 	EXP 	window1: recordFrameIntervals = False
1294.0858 	EXP 	rightHighlight: opacity = 1
1294.0858 	EXP 	leftAnswerText: text = u'-19'
1294.0858 	EXP 	rightAnswerText: text = u'2'
1294.0860 	EXP 	window1: recordFrameIntervals = False
1295.9977 	DATA 	Keypress: equal
1296.2192 	EXP 	rightAnswerText: opacity = 1
1296.2192 	EXP 	leftAnswerText: text = u'-19'
1296.2192 	EXP 	rightAnswerText: text = u'2'
1296.2192 	EXP 	leftAnswerText: autoDraw = True
1296.2192 	EXP 	rightAnswerText: autoDraw = True
1297.1520 	EXP 	rightBox: autoDraw = False
1297.1520 	EXP 	leftBox: autoDraw = False
1297.1520 	EXP 	leftHighlight: autoDraw = False
1297.1520 	EXP 	rightHighlight: autoDraw = False
1297.1520 	EXP 	leftAnswerText: autoDraw = False
1297.1520 	EXP 	rightAnswerText: autoDraw = False
1297.1520 	EXP 	L_condition: autoDraw = False
1297.1520 	EXP 	R_condition: autoDraw = False
1297.1523 	EXP 	window1: recordFrameIntervals = False
1297.1689 	EXP 	fixationITIcross: autoDraw = True
1297.1690 	EXP 	window1: recordFrameIntervals = False
1303.6546 	DATA 	Keypress: equal
1303.6583 	DATA 	Keypress: equal
1303.6613 	DATA 	Keypress: equal
1303.6640 	DATA 	Keypress: equal
1303.8700 	EXP 	New trial (rep=0, index=4): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 176.2510146197931, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.7003927639468364, 'mu1': -19.0, 'leftAnswer': -24.0, 'trialId': 5, 'condition': u'RR', 'itiOffset': 185.96795552695102, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 1.0165481432111261, 'rightAnswer': 1.0}
1303.9006 	EXP 	fixationITIcross: autoDraw = False
1303.9006 	EXP 	rightBox: autoDraw = False
1303.9006 	EXP 	leftBox: autoDraw = False
1303.9006 	EXP 	leftHighlight: autoDraw = False
1303.9006 	EXP 	rightHighlight: autoDraw = False
1303.9006 	EXP 	leftAnswerText: autoDraw = False
1303.9006 	EXP 	rightAnswerText: autoDraw = False
1303.9006 	EXP 	L_condition: autoDraw = False
1303.9006 	EXP 	R_condition: autoDraw = False
1303.9006 	EXP 	fixationITIcross: autoDraw = False
1303.9006 	EXP 	leftHighlight: opacity = 0.0
1303.9006 	EXP 	rightHighlight: opacity = 0.0
1303.9006 	EXP 	leftAnswerText: opacity = 0.0
1303.9006 	EXP 	rightAnswerText: opacity = 0.0
1303.9006 	EXP 	leftAnswerText: text = '-24'
1303.9006 	EXP 	rightAnswerText: text = '1'
1303.9006 	EXP 	fixationITIcross: color = 'white (named)'
1303.9006 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1303.9006 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1303.9006 	EXP 	L_condition: text = u'R'
1303.9006 	EXP 	R_condition: text = u'R'
1303.9006 	EXP 	rightBox: autoDraw = True
1303.9006 	EXP 	leftBox: autoDraw = True
1303.9006 	EXP 	leftHighlight: autoDraw = True
1303.9006 	EXP 	rightHighlight: autoDraw = True
1303.9006 	EXP 	L_condition: autoDraw = True
1303.9006 	EXP 	R_condition: autoDraw = True
1304.2707 	DATA 	Keypress: 2
1304.2941 	EXP 	window1: recordFrameIntervals = False
1304.3170 	EXP 	rightHighlight: opacity = 1
1304.3170 	EXP 	leftAnswerText: text = u'-24'
1304.3170 	EXP 	rightAnswerText: text = u'1'
1304.3171 	EXP 	window1: recordFrameIntervals = False
1305.3661 	EXP 	rightAnswerText: opacity = 1
1305.3661 	EXP 	leftAnswerText: text = u'-24'
1305.3661 	EXP 	rightAnswerText: text = u'1'
1305.3661 	EXP 	leftAnswerText: autoDraw = True
1305.3661 	EXP 	rightAnswerText: autoDraw = True
1305.6370 	DATA 	Keypress: equal
1306.2664 	EXP 	rightBox: autoDraw = False
1306.2664 	EXP 	leftBox: autoDraw = False
1306.2664 	EXP 	leftHighlight: autoDraw = False
1306.2664 	EXP 	rightHighlight: autoDraw = False
1306.2664 	EXP 	leftAnswerText: autoDraw = False
1306.2664 	EXP 	rightAnswerText: autoDraw = False
1306.2664 	EXP 	L_condition: autoDraw = False
1306.2664 	EXP 	R_condition: autoDraw = False
1306.2667 	EXP 	window1: recordFrameIntervals = False
1306.2831 	EXP 	fixationITIcross: autoDraw = True
1306.2832 	EXP 	window1: recordFrameIntervals = False
1313.3678 	DATA 	Keypress: equal
1313.3715 	DATA 	Keypress: equal
1313.3744 	DATA 	Keypress: equal
1313.5854 	EXP 	New trial (rep=0, index=5): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 185.96795552695102, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.4487653029307017, 'mu1': -19.0, 'leftAnswer': -22.0, 'trialId': 6, 'condition': u'RR', 'itiOffset': 196.78870557530132, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 2.3719847454196024, 'rightAnswer': -1.0}
1313.6141 	EXP 	fixationITIcross: autoDraw = False
1313.6141 	EXP 	rightBox: autoDraw = False
1313.6141 	EXP 	leftBox: autoDraw = False
1313.6141 	EXP 	leftHighlight: autoDraw = False
1313.6141 	EXP 	rightHighlight: autoDraw = False
1313.6141 	EXP 	leftAnswerText: autoDraw = False
1313.6141 	EXP 	rightAnswerText: autoDraw = False
1313.6141 	EXP 	L_condition: autoDraw = False
1313.6141 	EXP 	R_condition: autoDraw = False
1313.6141 	EXP 	fixationITIcross: autoDraw = False
1313.6141 	EXP 	leftHighlight: opacity = 0.0
1313.6141 	EXP 	rightHighlight: opacity = 0.0
1313.6141 	EXP 	leftAnswerText: opacity = 0.0
1313.6141 	EXP 	rightAnswerText: opacity = 0.0
1313.6141 	EXP 	leftAnswerText: text = '-22'
1313.6141 	EXP 	rightAnswerText: text = '-1'
1313.6141 	EXP 	fixationITIcross: color = 'white (named)'
1313.6141 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1313.6141 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1313.6141 	EXP 	L_condition: text = u'R'
1313.6141 	EXP 	R_condition: text = u'R'
1313.6141 	EXP 	rightBox: autoDraw = True
1313.6141 	EXP 	leftBox: autoDraw = True
1313.6141 	EXP 	leftHighlight: autoDraw = True
1313.6141 	EXP 	rightHighlight: autoDraw = True
1313.6141 	EXP 	L_condition: autoDraw = True
1313.6141 	EXP 	R_condition: autoDraw = True
1313.6348 	DATA 	Keypress: equal
1313.9342 	DATA 	Keypress: 2
1313.9595 	EXP 	window1: recordFrameIntervals = False
1313.9805 	EXP 	rightHighlight: opacity = 1
1313.9805 	EXP 	leftAnswerText: text = u'-22'
1313.9805 	EXP 	rightAnswerText: text = u'-1'
1313.9807 	EXP 	window1: recordFrameIntervals = False
1316.1363 	DATA 	Keypress: equal
1316.3796 	EXP 	rightAnswerText: opacity = 1
1316.3796 	EXP 	leftAnswerText: text = u'-22'
1316.3796 	EXP 	rightAnswerText: text = u'-1'
1316.3796 	EXP 	leftAnswerText: autoDraw = True
1316.3796 	EXP 	rightAnswerText: autoDraw = True
1317.2801 	EXP 	window1: recordFrameIntervals = False
1317.2965 	EXP 	rightBox: autoDraw = False
1317.2965 	EXP 	leftBox: autoDraw = False
1317.2965 	EXP 	leftHighlight: autoDraw = False
1317.2965 	EXP 	rightHighlight: autoDraw = False
1317.2965 	EXP 	leftAnswerText: autoDraw = False
1317.2965 	EXP 	rightAnswerText: autoDraw = False
1317.2965 	EXP 	L_condition: autoDraw = False
1317.2965 	EXP 	R_condition: autoDraw = False
1317.2965 	EXP 	fixationITIcross: autoDraw = True
1317.2967 	EXP 	window1: recordFrameIntervals = False
1324.1830 	DATA 	Keypress: equal
1324.1868 	DATA 	Keypress: equal
1324.1937 	DATA 	Keypress: equal
1324.1958 	DATA 	Keypress: equal
1324.3991 	EXP 	New trial (rep=0, index=6): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 196.78870557530132, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 6.3873765501490984, 'mu1': -19.0, 'leftAnswer': -22.0, 'trialId': 7, 'condition': u'RR', 'itiOffset': 208.36810319516582, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 2.192021069715357, 'rightAnswer': -0.0}
1324.4278 	EXP 	fixationITIcross: autoDraw = False
1324.4278 	EXP 	rightBox: autoDraw = False
1324.4278 	EXP 	leftBox: autoDraw = False
1324.4278 	EXP 	leftHighlight: autoDraw = False
1324.4278 	EXP 	rightHighlight: autoDraw = False
1324.4278 	EXP 	leftAnswerText: autoDraw = False
1324.4278 	EXP 	rightAnswerText: autoDraw = False
1324.4278 	EXP 	L_condition: autoDraw = False
1324.4278 	EXP 	R_condition: autoDraw = False
1324.4278 	EXP 	fixationITIcross: autoDraw = False
1324.4278 	EXP 	leftHighlight: opacity = 0.0
1324.4278 	EXP 	rightHighlight: opacity = 0.0
1324.4278 	EXP 	leftAnswerText: opacity = 0.0
1324.4278 	EXP 	rightAnswerText: opacity = 0.0
1324.4278 	EXP 	leftAnswerText: text = '-22'
1324.4278 	EXP 	rightAnswerText: text = '0'
1324.4278 	EXP 	fixationITIcross: color = 'white (named)'
1324.4278 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1324.4278 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1324.4278 	EXP 	L_condition: text = u'R'
1324.4278 	EXP 	R_condition: text = u'R'
1324.4278 	EXP 	rightBox: autoDraw = True
1324.4278 	EXP 	leftBox: autoDraw = True
1324.4278 	EXP 	leftHighlight: autoDraw = True
1324.4278 	EXP 	rightHighlight: autoDraw = True
1324.4278 	EXP 	L_condition: autoDraw = True
1324.4278 	EXP 	R_condition: autoDraw = True
1324.7646 	DATA 	Keypress: 2
1324.7880 	EXP 	window1: recordFrameIntervals = False
1324.8109 	EXP 	rightHighlight: opacity = 1
1324.8109 	EXP 	leftAnswerText: text = u'-22'
1324.8109 	EXP 	rightAnswerText: text = u'0'
1324.8111 	EXP 	window1: recordFrameIntervals = False
1326.7853 	DATA 	Keypress: equal
1327.0269 	EXP 	rightAnswerText: opacity = 1
1327.0269 	EXP 	leftAnswerText: text = u'-22'
1327.0269 	EXP 	rightAnswerText: text = u'0'
1327.0269 	EXP 	leftAnswerText: autoDraw = True
1327.0269 	EXP 	rightAnswerText: autoDraw = True
1327.6292 	DATA 	Keypress: equal
1327.9433 	EXP 	rightBox: autoDraw = False
1327.9433 	EXP 	leftBox: autoDraw = False
1327.9433 	EXP 	leftHighlight: autoDraw = False
1327.9433 	EXP 	rightHighlight: autoDraw = False
1327.9433 	EXP 	leftAnswerText: autoDraw = False
1327.9433 	EXP 	rightAnswerText: autoDraw = False
1327.9433 	EXP 	L_condition: autoDraw = False
1327.9433 	EXP 	R_condition: autoDraw = False
1327.9436 	EXP 	window1: recordFrameIntervals = False
1327.9600 	EXP 	fixationITIcross: autoDraw = True
1327.9602 	EXP 	window1: recordFrameIntervals = False
1335.7759 	DATA 	Keypress: equal
1335.7798 	DATA 	Keypress: equal
1335.7831 	DATA 	Keypress: equal
1335.7866 	DATA 	Keypress: equal
1335.9959 	EXP 	New trial (rep=0, index=7): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 208.36810319516582, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.5367875922979506, 'mu1': -19.0, 'leftAnswer': -19.0, 'trialId': 8, 'condition': u'RR', 'itiOffset': 219.85131445598998, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 2.9464236685262457, 'rightAnswer': -3.0}
1336.0244 	EXP 	fixationITIcross: autoDraw = False
1336.0244 	EXP 	rightBox: autoDraw = False
1336.0244 	EXP 	leftBox: autoDraw = False
1336.0244 	EXP 	leftHighlight: autoDraw = False
1336.0244 	EXP 	rightHighlight: autoDraw = False
1336.0244 	EXP 	leftAnswerText: autoDraw = False
1336.0244 	EXP 	rightAnswerText: autoDraw = False
1336.0244 	EXP 	L_condition: autoDraw = False
1336.0244 	EXP 	R_condition: autoDraw = False
1336.0244 	EXP 	fixationITIcross: autoDraw = False
1336.0244 	EXP 	leftHighlight: opacity = 0.0
1336.0244 	EXP 	rightHighlight: opacity = 0.0
1336.0244 	EXP 	leftAnswerText: opacity = 0.0
1336.0244 	EXP 	rightAnswerText: opacity = 0.0
1336.0244 	EXP 	leftAnswerText: text = '-19'
1336.0244 	EXP 	rightAnswerText: text = '-3'
1336.0244 	EXP 	fixationITIcross: color = 'white (named)'
1336.0244 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1336.0244 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1336.0244 	EXP 	L_condition: text = u'R'
1336.0244 	EXP 	R_condition: text = u'R'
1336.0244 	EXP 	rightBox: autoDraw = True
1336.0244 	EXP 	leftBox: autoDraw = True
1336.0244 	EXP 	leftHighlight: autoDraw = True
1336.0244 	EXP 	rightHighlight: autoDraw = True
1336.0244 	EXP 	L_condition: autoDraw = True
1336.0244 	EXP 	R_condition: autoDraw = True
1336.3775 	DATA 	Keypress: 2
1336.4020 	EXP 	window1: recordFrameIntervals = False
1336.4243 	EXP 	rightHighlight: opacity = 1
1336.4243 	EXP 	leftAnswerText: text = u'-19'
1336.4243 	EXP 	rightAnswerText: text = u'-3'
1336.4245 	EXP 	window1: recordFrameIntervals = False
1339.1541 	DATA 	Keypress: equal
1339.4067 	EXP 	rightAnswerText: opacity = 1
1339.4067 	EXP 	leftAnswerText: text = u'-19'
1339.4067 	EXP 	rightAnswerText: text = u'-3'
1339.4067 	EXP 	leftAnswerText: autoDraw = True
1339.4067 	EXP 	rightAnswerText: autoDraw = True
1339.6295 	DATA 	Keypress: equal
1340.3065 	EXP 	rightBox: autoDraw = False
1340.3065 	EXP 	leftBox: autoDraw = False
1340.3065 	EXP 	leftHighlight: autoDraw = False
1340.3065 	EXP 	rightHighlight: autoDraw = False
1340.3065 	EXP 	leftAnswerText: autoDraw = False
1340.3065 	EXP 	rightAnswerText: autoDraw = False
1340.3065 	EXP 	L_condition: autoDraw = False
1340.3065 	EXP 	R_condition: autoDraw = False
1340.3068 	EXP 	window1: recordFrameIntervals = False
1340.3232 	EXP 	fixationITIcross: autoDraw = True
1340.3233 	EXP 	window1: recordFrameIntervals = False
1347.2542 	DATA 	Keypress: equal
1347.2580 	DATA 	Keypress: equal
1347.2614 	DATA 	Keypress: equal
1347.4757 	EXP 	New trial (rep=0, index=8): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 219.85131445598998, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.9933085036572633, 'mu1': -19.0, 'leftAnswer': -15.0, 'trialId': 9, 'condition': u'RR', 'itiOffset': 231.60321338796098, 'mu2': 2.0, 'rightColor': 7, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 7, 'isiDuration': 2.7585904283137168, 'rightAnswer': 3.0}
1347.5043 	EXP 	fixationITIcross: autoDraw = False
1347.5043 	EXP 	rightBox: autoDraw = False
1347.5043 	EXP 	leftBox: autoDraw = False
1347.5043 	EXP 	leftHighlight: autoDraw = False
1347.5043 	EXP 	rightHighlight: autoDraw = False
1347.5043 	EXP 	leftAnswerText: autoDraw = False
1347.5043 	EXP 	rightAnswerText: autoDraw = False
1347.5043 	EXP 	L_condition: autoDraw = False
1347.5043 	EXP 	R_condition: autoDraw = False
1347.5043 	EXP 	fixationITIcross: autoDraw = False
1347.5043 	EXP 	leftHighlight: opacity = 0.0
1347.5043 	EXP 	rightHighlight: opacity = 0.0
1347.5043 	EXP 	leftAnswerText: opacity = 0.0
1347.5043 	EXP 	rightAnswerText: opacity = 0.0
1347.5043 	EXP 	leftAnswerText: text = '-15'
1347.5043 	EXP 	rightAnswerText: text = '3'
1347.5043 	EXP 	fixationITIcross: color = 'white (named)'
1347.5043 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1347.5043 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
1347.5043 	EXP 	L_condition: text = u'R'
1347.5043 	EXP 	R_condition: text = u'R'
1347.5043 	EXP 	rightBox: autoDraw = True
1347.5043 	EXP 	leftBox: autoDraw = True
1347.5043 	EXP 	leftHighlight: autoDraw = True
1347.5043 	EXP 	rightHighlight: autoDraw = True
1347.5043 	EXP 	L_condition: autoDraw = True
1347.5043 	EXP 	R_condition: autoDraw = True
1347.6409 	DATA 	Keypress: equal
1347.8580 	DATA 	Keypress: 2
1347.8819 	EXP 	window1: recordFrameIntervals = False
1347.9027 	EXP 	rightHighlight: opacity = 1
1347.9027 	EXP 	leftAnswerText: text = u'-15'
1347.9027 	EXP 	rightAnswerText: text = u'3'
1347.9029 	EXP 	window1: recordFrameIntervals = False
1350.4461 	DATA 	Keypress: equal
1350.6870 	EXP 	rightAnswerText: opacity = 1
1350.6870 	EXP 	leftAnswerText: text = u'-15'
1350.6870 	EXP 	rightAnswerText: text = u'3'
1350.6870 	EXP 	leftAnswerText: autoDraw = True
