1.2641 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
230.8815 	EXP 	leftBox: autoDraw = True
230.8815 	EXP 	leftHighlight: autoDraw = True
230.8815 	EXP 	rightHighlight: autoDraw = True
230.8815 	EXP 	L_condition: autoDraw = True
230.8815 	EXP 	R_condition: autoDraw = True
231.2187 	DATA 	Keypress: 1
231.2426 	EXP 	window1: recordFrameIntervals = False
231.2651 	EXP 	leftHighlight: opacity = 1
231.2651 	EXP 	leftAnswerText: text = u'-1'
231.2651 	EXP 	rightAnswerText: text = u'-14'
231.2653 	EXP 	window1: recordFrameIntervals = False
234.4823 	EXP 	leftAnswerText: opacity = 1
234.4823 	EXP 	leftAnswerText: text = u'-1'
234.4823 	EXP 	rightAnswerText: text = u'-14'
234.4823 	EXP 	leftAnswerText: autoDraw = True
234.4823 	EXP 	rightAnswerText: autoDraw = True
235.3827 	EXP 	window1: recordFrameIntervals = False
235.3992 	EXP 	rightBox: autoDraw = False
235.3992 	EXP 	leftBox: autoDraw = False
235.3992 	EXP 	leftHighlight: autoDraw = False
235.3992 	EXP 	rightHighlight: autoDraw = False
235.3992 	EXP 	leftAnswerText: autoDraw = False
235.3992 	EXP 	rightAnswerText: autoDraw = False
235.3992 	EXP 	L_condition: autoDraw = False
235.3992 	EXP 	R_condition: autoDraw = False
235.3992 	EXP 	fixationITIcross: autoDraw = True
235.3994 	EXP 	window1: recordFrameIntervals = False
240.8525 	EXP 	New trial (rep=0, index=5): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 181.18611014548856, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 6.0666895814317074, 'mu1': -1.0, 'leftAnswer': 3.0, 'trialId': 6, 'condition': u'RR', 'itiOffset': 193.5321849801883, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 3.2793852532680057, 'rightAnswer': -6.0}
240.8834 	EXP 	fixationITIcross: autoDraw = False
240.8834 	EXP 	rightBox: autoDraw = False
240.8834 	EXP 	leftBox: autoDraw = False
240.8834 	EXP 	leftHighlight: autoDraw = False
240.8834 	EXP 	rightHighlight: autoDraw = False
240.8834 	EXP 	leftAnswerText: autoDraw = False
240.8834 	EXP 	rightAnswerText: autoDraw = False
240.8834 	EXP 	L_condition: autoDraw = False
240.8834 	EXP 	R_condition: autoDraw = False
240.8834 	EXP 	fixationITIcross: autoDraw = False
240.8834 	EXP 	leftHighlight: opacity = 0.0
240.8834 	EXP 	rightHighlight: opacity = 0.0
240.8834 	EXP 	leftAnswerText: opacity = 0.0
240.8834 	EXP 	rightAnswerText: opacity = 0.0
240.8834 	EXP 	leftAnswerText: text = '3'
240.8834 	EXP 	rightAnswerText: text = '-6'
240.8834 	EXP 	fixationITIcross: color = 'white (named)'
240.8834 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
240.8834 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
240.8834 	EXP 	L_condition: text = u'R'
240.8834 	EXP 	R_condition: text = u'R'
240.8834 	EXP 	rightBox: autoDraw = True
240.8834 	EXP 	leftBox: autoDraw = True
240.8834 	EXP 	leftHighlight: autoDraw = True
240.8834 	EXP 	rightHighlight: autoDraw = True
240.8834 	EXP 	L_condition: autoDraw = True
240.8834 	EXP 	R_condition: autoDraw = True
241.2535 	DATA 	Keypress: 2
241.2772 	EXP 	window1: recordFrameIntervals = False
241.3000 	EXP 	rightHighlight: opacity = 1
241.3000 	EXP 	leftAnswerText: text = u'3'
241.3000 	EXP 	rightAnswerText: text = u'-6'
241.3001 	EXP 	window1: recordFrameIntervals = False
244.6005 	EXP 	rightAnswerText: opacity = 1
244.6005 	EXP 	leftAnswerText: text = u'3'
244.6005 	EXP 	rightAnswerText: text = u'-6'
244.6005 	EXP 	leftAnswerText: autoDraw = True
244.6005 	EXP 	rightAnswerText: autoDraw = True
245.5172 	EXP 	rightBox: autoDraw = False
245.5172 	EXP 	leftBox: autoDraw = False
245.5172 	EXP 	leftHighlight: autoDraw = False
245.5172 	EXP 	rightHighlight: autoDraw = False
245.5172 	EXP 	leftAnswerText: autoDraw = False
245.5172 	EXP 	rightAnswerText: autoDraw = False
245.5172 	EXP 	L_condition: autoDraw = False
245.5172 	EXP 	R_condition: autoDraw = False
245.5175 	EXP 	window1: recordFrameIntervals = False
245.5340 	EXP 	fixationITIcross: autoDraw = True
245.5341 	EXP 	window1: recordFrameIntervals = False
253.2206 	EXP 	New trial (rep=0, index=6): {'blockId': 2, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 193.5321849801883, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 5.7717626558712123, 'mu1': -1.0, 'leftAnswer': 0.0, 'trialId': 7, 'condition': u'RR', 'itiOffset': 205.17324371408685, 'mu2': -14.0, 'rightColor': 7, 'subjectId': u'uepP001', 'feedbackDuration': 1, 'runId': 1, 'isiDuration': 2.8692960780273644, 'rightAnswer': -11.0}
253.2518 	EXP 	fixationITIcross: autoDraw = False
253.2518 	EXP 	rightBox: autoDraw = False
253.2518 	EXP 	leftBox: autoDraw = False
253.2518 	EXP 	leftHighlight: autoDraw = False
253.2518 	EXP 	rightHighlight: autoDraw = False
253.2518 	EXP 	leftAnswerText: autoDraw = False
253.2518 	EXP 	rightAnswerText: autoDraw = False
253.2518 	EXP 	L_condition: autoDraw = False
253.2518 	EXP 	R_condition: autoDraw = False
253.2518 	EXP 	fixationITIcross: autoDraw = False
253.2518 	EXP 	leftHighlight: opacity = 0.0
253.2518 	EXP 	rightHighlight: opacity = 0.0
253.2518 	EXP 	leftAnswerText: opacity = 0.0
253.2518 	EXP 	rightAnswerText: opacity = 0.0
253.2518 	EXP 	leftAnswerText: text = '0'
253.2518 	EXP 	rightAnswerText: text = '-11'
253.2518 	EXP 	fixationITIcross: color = 'white (named)'
253.2518 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
253.2518 	EXP 	rightBox: fillColor = (0.86, 0.33999999999999997, 0.69879999999999964)
253.2518 	EXP 	L_condition: text = u'R'
253.2518 	EXP 	R_condition: text = u'R'
253.2518 	EXP 	rightBox: autoDraw = True
253.2518 	EXP 	leftBox: autoDraw = True
253.2518 	EXP 	leftHighlight: autoDraw = True
253.2518 	EXP 	rightHighlight: autoDraw = True
253.2518 	EXP 	L_condition: autoDraw = True
253.2518 	EXP 	R_condition: autoDraw = True
253.2714 	DATA 	Keypress: escape
