1.3039 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
1979.9693 	EXP 	fixationITIcross: autoDraw = False
1979.9693 	EXP 	rightBox: autoDraw = False
1979.9693 	EXP 	leftBox: autoDraw = False
1979.9693 	EXP 	leftHighlight: autoDraw = False
1979.9693 	EXP 	rightHighlight: autoDraw = False
1979.9693 	EXP 	leftAnswerText: autoDraw = False
1979.9693 	EXP 	rightAnswerText: autoDraw = False
1979.9693 	EXP 	L_condition: autoDraw = False
1979.9693 	EXP 	R_condition: autoDraw = False
1979.9693 	EXP 	fixationITIcross: autoDraw = False
1979.9693 	EXP 	leftHighlight: opacity = 0.0
1979.9693 	EXP 	rightHighlight: opacity = 0.0
1979.9693 	EXP 	leftAnswerText: opacity = 0.0
1979.9693 	EXP 	rightAnswerText: opacity = 0.0
1979.9693 	EXP 	leftAnswerText: text = '0'
1979.9693 	EXP 	rightAnswerText: text = '17'
1979.9693 	EXP 	fixationITIcross: color = 'white (named)'
1979.9693 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1979.9693 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
1979.9693 	EXP 	L_condition: text = u'S'
1979.9693 	EXP 	R_condition: text = u'S'
1979.9693 	EXP 	rightBox: autoDraw = True
1979.9693 	EXP 	leftBox: autoDraw = True
1979.9693 	EXP 	leftHighlight: autoDraw = True
1979.9693 	EXP 	rightHighlight: autoDraw = True
1979.9693 	EXP 	L_condition: autoDraw = True
1979.9693 	EXP 	R_condition: autoDraw = True
1980.3393 	DATA 	Keypress: 2
1980.3630 	EXP 	window1: recordFrameIntervals = False
1980.3857 	EXP 	rightHighlight: opacity = 1
1980.3857 	EXP 	leftAnswerText: text = u'0'
1980.3857 	EXP 	rightAnswerText: text = u'17'
1980.3859 	EXP 	window1: recordFrameIntervals = False
1982.9188 	DATA 	Keypress: equal
1982.9223 	DATA 	Keypress: equal
1983.1683 	EXP 	rightAnswerText: opacity = 1
1983.1683 	EXP 	leftAnswerText: text = u'0'
1983.1683 	EXP 	rightAnswerText: text = u'17'
1983.1683 	EXP 	leftAnswerText: autoDraw = True
1983.1683 	EXP 	rightAnswerText: autoDraw = True
1984.0680 	EXP 	rightBox: autoDraw = False
1984.0680 	EXP 	leftBox: autoDraw = False
1984.0680 	EXP 	leftHighlight: autoDraw = False
1984.0680 	EXP 	rightHighlight: autoDraw = False
1984.0680 	EXP 	leftAnswerText: autoDraw = False
1984.0680 	EXP 	rightAnswerText: autoDraw = False
1984.0680 	EXP 	L_condition: autoDraw = False
1984.0680 	EXP 	R_condition: autoDraw = False
1984.0683 	EXP 	window1: recordFrameIntervals = False
1984.0847 	EXP 	fixationITIcross: autoDraw = True
1984.0849 	EXP 	window1: recordFrameIntervals = False
1990.7348 	DATA 	Keypress: equal
1990.7386 	DATA 	Keypress: equal
1990.7420 	DATA 	Keypress: equal
1990.7457 	DATA 	Keypress: equal
1990.9539 	EXP 	New trial (rep=0, index=5): {'blockId': 2, 'sd1': 0, 'sd2': 0, 'stimOnset': 184.25723334375527, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 6.643843606057839, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 6, 'condition': u'SS', 'itiOffset': 195.35838423682111, 'mu2': 17.0, 'rightColor': 5, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 1.4573072870080293, 'rightAnswer': 17.0}
1990.9828 	EXP 	fixationITIcross: autoDraw = False
1990.9828 	EXP 	rightBox: autoDraw = False
1990.9828 	EXP 	leftBox: autoDraw = False
1990.9828 	EXP 	leftHighlight: autoDraw = False
1990.9828 	EXP 	rightHighlight: autoDraw = False
1990.9828 	EXP 	leftAnswerText: autoDraw = False
1990.9828 	EXP 	rightAnswerText: autoDraw = False
1990.9828 	EXP 	L_condition: autoDraw = False
1990.9828 	EXP 	R_condition: autoDraw = False
1990.9828 	EXP 	fixationITIcross: autoDraw = False
1990.9828 	EXP 	leftHighlight: opacity = 0.0
1990.9828 	EXP 	rightHighlight: opacity = 0.0
1990.9828 	EXP 	leftAnswerText: opacity = 0.0
1990.9828 	EXP 	rightAnswerText: opacity = 0.0
1990.9828 	EXP 	leftAnswerText: text = '0'
1990.9828 	EXP 	rightAnswerText: text = '17'
1990.9828 	EXP 	fixationITIcross: color = 'white (named)'
1990.9828 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
1990.9828 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
1990.9828 	EXP 	L_condition: text = u'S'
1990.9828 	EXP 	R_condition: text = u'S'
1990.9828 	EXP 	rightBox: autoDraw = True
1990.9828 	EXP 	leftBox: autoDraw = True
1990.9828 	EXP 	leftHighlight: autoDraw = True
1990.9828 	EXP 	rightHighlight: autoDraw = True
1990.9828 	EXP 	L_condition: autoDraw = True
1990.9828 	EXP 	R_condition: autoDraw = True
1992.0552 	DATA 	Keypress: 2
1992.0930 	EXP 	window1: recordFrameIntervals = False
1992.1156 	EXP 	rightHighlight: opacity = 1
1992.1156 	EXP 	leftAnswerText: text = u'0'
1992.1156 	EXP 	rightAnswerText: text = u'17'
1992.1158 	EXP 	window1: recordFrameIntervals = False
1993.3557 	DATA 	Keypress: equal
1993.5986 	EXP 	rightAnswerText: opacity = 1
1993.5986 	EXP 	leftAnswerText: text = u'0'
1993.5986 	EXP 	rightAnswerText: text = u'17'
1993.5986 	EXP 	leftAnswerText: autoDraw = True
1993.5986 	EXP 	rightAnswerText: autoDraw = True
1994.4987 	EXP 	window1: recordFrameIntervals = False
1994.5150 	EXP 	rightBox: autoDraw = False
1994.5150 	EXP 	leftBox: autoDraw = False
1994.5150 	EXP 	leftHighlight: autoDraw = False
1994.5150 	EXP 	rightHighlight: autoDraw = False
1994.5150 	EXP 	leftAnswerText: autoDraw = False
1994.5150 	EXP 	rightAnswerText: autoDraw = False
1994.5150 	EXP 	L_condition: autoDraw = False
1994.5150 	EXP 	R_condition: autoDraw = False
1994.5150 	EXP 	fixationITIcross: autoDraw = True
1994.5152 	EXP 	window1: recordFrameIntervals = False
2001.8294 	DATA 	Keypress: equal
2001.8330 	DATA 	Keypress: equal
2001.8359 	DATA 	Keypress: equal
2001.8384 	DATA 	Keypress: equal
2002.0509 	EXP 	New trial (rep=0, index=6): {'blockId': 2, 'sd1': 0, 'sd2': 0, 'stimOnset': 195.35838423682111, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 6.6088383961505404, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 7, 'condition': u'SS', 'itiOffset': 207.01981402743471, 'mu2': 17.0, 'rightColor': 5, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 2.0525913944630574, 'rightAnswer': 17.0}
2002.0798 	EXP 	fixationITIcross: autoDraw = False
2002.0798 	EXP 	rightBox: autoDraw = False
2002.0798 	EXP 	leftBox: autoDraw = False
2002.0798 	EXP 	leftHighlight: autoDraw = False
2002.0798 	EXP 	rightHighlight: autoDraw = False
2002.0798 	EXP 	leftAnswerText: autoDraw = False
2002.0798 	EXP 	rightAnswerText: autoDraw = False
2002.0798 	EXP 	L_condition: autoDraw = False
2002.0798 	EXP 	R_condition: autoDraw = False
2002.0798 	EXP 	fixationITIcross: autoDraw = False
2002.0798 	EXP 	leftHighlight: opacity = 0.0
2002.0798 	EXP 	rightHighlight: opacity = 0.0
2002.0798 	EXP 	leftAnswerText: opacity = 0.0
2002.0798 	EXP 	rightAnswerText: opacity = 0.0
2002.0798 	EXP 	leftAnswerText: text = '0'
2002.0798 	EXP 	rightAnswerText: text = '17'
2002.0798 	EXP 	fixationITIcross: color = 'white (named)'
2002.0798 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
2002.0798 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
2002.0798 	EXP 	L_condition: text = u'S'
2002.0798 	EXP 	R_condition: text = u'S'
2002.0798 	EXP 	rightBox: autoDraw = True
2002.0798 	EXP 	leftBox: autoDraw = True
2002.0798 	EXP 	leftHighlight: autoDraw = True
2002.0798 	EXP 	rightHighlight: autoDraw = True
2002.0798 	EXP 	L_condition: autoDraw = True
2002.0798 	EXP 	R_condition: autoDraw = True
2002.4832 	DATA 	Keypress: 2
2002.5064 	EXP 	window1: recordFrameIntervals = False
2002.5294 	EXP 	rightHighlight: opacity = 1
2002.5294 	EXP 	leftAnswerText: text = u'0'
2002.5294 	EXP 	rightAnswerText: text = u'17'
2002.5296 	EXP 	window1: recordFrameIntervals = False
2004.3639 	DATA 	Keypress: equal
2004.6122 	EXP 	rightAnswerText: opacity = 1
2004.6122 	EXP 	leftAnswerText: text = u'0'
2004.6122 	EXP 	rightAnswerText: text = u'17'
2004.6122 	EXP 	leftAnswerText: autoDraw = True
2004.6122 	EXP 	rightAnswerText: autoDraw = True
2004.7161 	DATA 	Keypress: equal
2005.5123 	EXP 	window1: recordFrameIntervals = False
2005.5287 	EXP 	rightBox: autoDraw = False
2005.5287 	EXP 	leftBox: autoDraw = False
2005.5287 	EXP 	leftHighlight: autoDraw = False
2005.5287 	EXP 	rightHighlight: autoDraw = False
2005.5287 	EXP 	leftAnswerText: autoDraw = False
2005.5287 	EXP 	rightAnswerText: autoDraw = False
2005.5287 	EXP 	L_condition: autoDraw = False
2005.5287 	EXP 	R_condition: autoDraw = False
2005.5287 	EXP 	fixationITIcross: autoDraw = True
2005.5289 	EXP 	window1: recordFrameIntervals = False
2013.4952 	DATA 	Keypress: equal
2013.4990 	DATA 	Keypress: equal
2013.5023 	DATA 	Keypress: equal
2013.5055 	DATA 	Keypress: equal
2013.7149 	EXP 	New trial (rep=0, index=7): {'blockId': 2, 'sd1': 0, 'sd2': 0, 'stimOnset': 207.01981402743471, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 6.5702553342832575, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 8, 'condition': u'SS', 'itiOffset': 218.8796607999582, 'mu2': 17.0, 'rightColor': 5, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 2.2895914382402478, 'rightAnswer': 17.0}
2013.7427 	EXP 	fixationITIcross: autoDraw = False
2013.7427 	EXP 	rightBox: autoDraw = False
2013.7427 	EXP 	leftBox: autoDraw = False
2013.7427 	EXP 	leftHighlight: autoDraw = False
2013.7427 	EXP 	rightHighlight: autoDraw = False
2013.7427 	EXP 	leftAnswerText: autoDraw = False
2013.7427 	EXP 	rightAnswerText: autoDraw = False
2013.7427 	EXP 	L_condition: autoDraw = False
2013.7427 	EXP 	R_condition: autoDraw = False
2013.7427 	EXP 	fixationITIcross: autoDraw = False
2013.7427 	EXP 	leftHighlight: opacity = 0.0
2013.7427 	EXP 	rightHighlight: opacity = 0.0
2013.7427 	EXP 	leftAnswerText: opacity = 0.0
2013.7427 	EXP 	rightAnswerText: opacity = 0.0
2013.7427 	EXP 	leftAnswerText: text = '0'
2013.7427 	EXP 	rightAnswerText: text = '17'
2013.7427 	EXP 	fixationITIcross: color = 'white (named)'
2013.7427 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
2013.7427 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
2013.7427 	EXP 	L_condition: text = u'S'
2013.7427 	EXP 	R_condition: text = u'S'
2013.7427 	EXP 	rightBox: autoDraw = True
2013.7427 	EXP 	leftBox: autoDraw = True
2013.7427 	EXP 	leftHighlight: autoDraw = True
2013.7427 	EXP 	rightHighlight: autoDraw = True
2013.7427 	EXP 	L_condition: autoDraw = True
2013.7427 	EXP 	R_condition: autoDraw = True
2014.1626 	DATA 	Keypress: 2
2014.1864 	EXP 	window1: recordFrameIntervals = False
2014.2094 	EXP 	rightHighlight: opacity = 1
2014.2094 	EXP 	leftAnswerText: text = u'0'
2014.2094 	EXP 	rightAnswerText: text = u'17'
2014.2096 	EXP 	window1: recordFrameIntervals = False
2016.2814 	DATA 	Keypress: equal
2016.5255 	EXP 	rightAnswerText: opacity = 1
2016.5255 	EXP 	leftAnswerText: text = u'0'
2016.5255 	EXP 	rightAnswerText: text = u'17'
2016.5255 	EXP 	leftAnswerText: autoDraw = True
2016.5255 	EXP 	rightAnswerText: autoDraw = True
2016.7125 	DATA 	Keypress: equal
2017.4419 	EXP 	rightBox: autoDraw = False
2017.4419 	EXP 	leftBox: autoDraw = False
2017.4419 	EXP 	leftHighlight: autoDraw = False
2017.4419 	EXP 	rightHighlight: autoDraw = False
2017.4419 	EXP 	leftAnswerText: autoDraw = False
2017.4419 	EXP 	rightAnswerText: autoDraw = False
2017.4419 	EXP 	L_condition: autoDraw = False
2017.4419 	EXP 	R_condition: autoDraw = False
2017.4421 	EXP 	window1: recordFrameIntervals = False
2017.4585 	EXP 	fixationITIcross: autoDraw = True
2017.4586 	EXP 	window1: recordFrameIntervals = False
2025.3682 	DATA 	Keypress: equal
2025.3720 	DATA 	Keypress: equal
2025.3757 	DATA 	Keypress: equal
2025.3789 	DATA 	Keypress: equal
2025.5774 	EXP 	New trial (rep=0, index=8): {'blockId': 2, 'sd1': 0, 'sd2': 0, 'stimOnset': 218.8796607999582, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.9848826258425518, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 9, 'condition': u'SS', 'itiOffset': 229.51063623661901, 'mu2': 17.0, 'rightColor': 5, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 1.6460928108182609, 'rightAnswer': 17.0}
2025.6062 	EXP 	fixationITIcross: autoDraw = False
2025.6062 	EXP 	rightBox: autoDraw = False
2025.6062 	EXP 	leftBox: autoDraw = False
2025.6062 	EXP 	leftHighlight: autoDraw = False
2025.6062 	EXP 	rightHighlight: autoDraw = False
2025.6062 	EXP 	leftAnswerText: autoDraw = False
2025.6062 	EXP 	rightAnswerText: autoDraw = False
2025.6062 	EXP 	L_condition: autoDraw = False
2025.6062 	EXP 	R_condition: autoDraw = False
2025.6062 	EXP 	fixationITIcross: autoDraw = False
2025.6062 	EXP 	leftHighlight: opacity = 0.0
2025.6062 	EXP 	rightHighlight: opacity = 0.0
2025.6062 	EXP 	leftAnswerText: opacity = 0.0
2025.6062 	EXP 	rightAnswerText: opacity = 0.0
2025.6062 	EXP 	leftAnswerText: text = '0'
2025.6062 	EXP 	rightAnswerText: text = '17'
2025.6062 	EXP 	fixationITIcross: color = 'white (named)'
2025.6062 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
2025.6062 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
2025.6062 	EXP 	L_condition: text = u'S'
2025.6062 	EXP 	R_condition: text = u'S'
2025.6062 	EXP 	rightBox: autoDraw = True
2025.6062 	EXP 	leftBox: autoDraw = True
2025.6062 	EXP 	leftHighlight: autoDraw = True
2025.6062 	EXP 	rightHighlight: autoDraw = True
2025.6062 	EXP 	L_condition: autoDraw = True
2025.6062 	EXP 	R_condition: autoDraw = True
2026.1928 	DATA 	Keypress: 2
2026.2161 	EXP 	window1: recordFrameIntervals = False
2026.2392 	EXP 	rightHighlight: opacity = 1
2026.2392 	EXP 	leftAnswerText: text = u'0'
2026.2392 	EXP 	rightAnswerText: text = u'17'
2026.2393 	EXP 	window1: recordFrameIntervals = False
2027.6677 	DATA 	Keypress: equal
2027.9054 	EXP 	rightAnswerText: opacity = 1
2027.9054 	EXP 	leftAnswerText: text = u'0'
2027.9054 	EXP 	rightAnswerText: text = u'17'
2027.9054 	EXP 	leftAnswerText: autoDraw = True
2027.9054 	EXP 	rightAnswerText: autoDraw = True
2028.7088 	DATA 	Keypress: equal
2028.8219 	EXP 	rightBox: autoDraw = False
2028.8219 	EXP 	leftBox: autoDraw = False
2028.8219 	EXP 	leftHighlight: autoDraw = False
2028.8219 	EXP 	rightHighlight: autoDraw = False
2028.8219 	EXP 	leftAnswerText: autoDraw = False
2028.8219 	EXP 	rightAnswerText: autoDraw = False
2028.8219 	EXP 	L_condition: autoDraw = False
2028.8219 	EXP 	R_condition: autoDraw = False
2028.8221 	EXP 	window1: recordFrameIntervals = False
2028.8385 	EXP 	fixationITIcross: autoDraw = True
2028.8387 	EXP 	window1: recordFrameIntervals = False
2035.9925 	DATA 	Keypress: equal
2035.9961 	DATA 	Keypress: equal
2035.9994 	DATA 	Keypress: equal
2036.2075 	EXP 	New trial (rep=0, index=9): {'blockId': 2, 'sd1': 0, 'sd2': 0, 'stimOnset': 229.51063623661901, 'choiceDuration': 2, 'leftColor': 1, 'itiDuration': 5.0982409495269572, 'mu1': 0.0, 'leftAnswer': 0.0, 'trialId': 10, 'condition': u'SS', 'itiOffset': 240.06877028806079, 'mu2': 17.0, 'rightColor': 5, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 2.4598931019148207, 'rightAnswer': 17.0}
2036.2363 	EXP 	fixationITIcross: autoDraw = False
2036.2363 	EXP 	rightBox: autoDraw = False
2036.2363 	EXP 	leftBox: autoDraw = False
2036.2363 	EXP 	leftHighlight: autoDraw = False
2036.2363 	EXP 	rightHighlight: autoDraw = False
2036.2363 	EXP 	leftAnswerText: autoDraw = False
2036.2363 	EXP 	rightAnswerText: autoDraw = False
2036.2363 	EXP 	L_condition: autoDraw = False
2036.2363 	EXP 	R_condition: autoDraw = False
2036.2363 	EXP 	fixationITIcross: autoDraw = False
2036.2363 	EXP 	leftHighlight: opacity = 0.0
2036.2363 	EXP 	rightHighlight: opacity = 0.0
2036.2363 	EXP 	leftAnswerText: opacity = 0.0
2036.2363 	EXP 	rightAnswerText: opacity = 0.0
2036.2363 	EXP 	leftAnswerText: text = '0'
2036.2363 	EXP 	rightAnswerText: text = '17'
2036.2363 	EXP 	fixationITIcross: color = 'white (named)'
2036.2363 	EXP 	leftBox: fillColor = (0.86, 0.7612000000000001, 0.33999999999999997)
2036.2363 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.43879999999999986, 0.86)
2036.2363 	EXP 	L_condition: text = u'S'
2036.2363 	EXP 	R_condition: text = u'S'
2036.2363 	EXP 	rightBox: autoDraw = True
2036.2363 	EXP 	leftBox: autoDraw = True
2036.2363 	EXP 	leftHighlight: autoDraw = True
2036.2363 	EXP 	rightHighlight: autoDraw = True
2036.2363 	EXP 	L_condition: autoDraw = True
2036.2363 	EXP 	R_condition: autoDraw = True
2036.6065 	DATA 	Keypress: 2
2036.6302 	EXP 	window1: recordFrameIntervals = False
2036.6529 	EXP 	rightHighlight: opacity = 1
2036.6529 	EXP 	leftAnswerText: text = u'0'
2036.6529 	EXP 	rightAnswerText: text = u'17'
2036.6530 	EXP 	window1: recordFrameIntervals = False
2038.8940 	DATA 	Keypress: equal
2038.8967 	DATA 	Keypress: equal
2039.1357 	EXP 	rightAnswerText: opacity = 1
2039.1357 	EXP 	leftAnswerText: text = u'0'
2039.1357 	EXP 	rightAnswerText: text = u'17'
2039.1357 	EXP 	leftAnswerText: autoDraw = True
2039.1357 	EXP 	rightAnswerText: autoDraw = True
2040.0519 	EXP 	rightBox: autoDraw = False
2040.0519 	EXP 	leftBox: autoDraw = False
2040.0519 	EXP 	leftHighlight: autoDraw = False
2040.0519 	EXP 	rightHighlight: autoDraw = False
2040.0519 	EXP 	leftAnswerText: autoDraw = False
2040.0519 	EXP 	rightAnswerText: autoDraw = False
2040.0519 	EXP 	L_condition: autoDraw = False
2040.0519 	EXP 	R_condition: autoDraw = False
2040.0522 	EXP 	window1: recordFrameIntervals = False
2040.0687 	EXP 	fixationITIcross: autoDraw = True
2040.0688 	EXP 	window1: recordFrameIntervals = False
2046.5532 	DATA 	Keypress: equal
2046.5568 	DATA 	Keypress: equal
2046.5597 	DATA 	Keypress: equal
2046.7044 	DATA 	Keypress: equal
2046.7714 	EXP 	New trial (rep=0, index=2): {'blockFilename': u'csv/uep001_run3_block3.csv'}
2046.7836 	EXP 	fixationITIcross: autoDraw = False
2046.7836 	EXP 	rightBox: autoDraw = False
2046.7836 	EXP 	leftBox: autoDraw = False
2046.7836 	EXP 	leftHighlight: autoDraw = False
2046.7836 	EXP 	rightHighlight: autoDraw = False
2046.7836 	EXP 	leftAnswerText: autoDraw = False
2046.7836 	EXP 	rightAnswerText: autoDraw = False
2046.7836 	EXP 	L_condition: autoDraw = False
2046.7836 	EXP 	R_condition: autoDraw = False
2046.7836 	EXP 	fixationITIcross: autoDraw = False
2046.7836 	EXP 	text: autoDraw = True
2048.7182 	DATA 	Keypress: equal
2049.7810 	EXP 	text: autoDraw = False
2049.7810 	EXP 	text: autoDraw = False
2049.7810 	EXP 	ibifixationCross: autoDraw = True
2050.7175 	DATA 	Keypress: equal
2052.7170 	DATA 	Keypress: equal
2052.7873 	EXP 	Imported csv/uep001_run3_block3.csv as conditions, 10 conditions, 19 params
2052.7876 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
2052.7882 	EXP 	New trial (rep=0, index=0): {'blockId': 3, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 246.06877028806079, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 6.7539507833879471, 'mu1': -1.0, 'leftAnswer': 1.0, 'trialId': 1, 'condition': u'RR', 'itiOffset': 257.2533880057552, 'mu2': -10.0, 'rightColor': 4, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 1.4306669343064682, 'rightAnswer': -10.0}
2052.8134 	EXP 	ibifixationCross: autoDraw = False
2052.8134 	EXP 	ibifixationCross: autoDraw = False
2052.8134 	EXP 	leftHighlight: opacity = 0.0
2052.8134 	EXP 	rightHighlight: opacity = 0.0
2052.8134 	EXP 	leftAnswerText: opacity = 0.0
2052.8134 	EXP 	rightAnswerText: opacity = 0.0
2052.8134 	EXP 	leftAnswerText: text = '1'
2052.8134 	EXP 	rightAnswerText: text = '-10'
2052.8134 	EXP 	fixationITIcross: color = 'white (named)'
2052.8134 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
2052.8134 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
2052.8134 	EXP 	L_condition: text = u'R'
2052.8134 	EXP 	R_condition: text = u'R'
2052.8134 	EXP 	rightBox: autoDraw = True
2052.8134 	EXP 	leftBox: autoDraw = True
2052.8134 	EXP 	leftHighlight: autoDraw = True
2052.8134 	EXP 	rightHighlight: autoDraw = True
2052.8134 	EXP 	L_condition: autoDraw = True
2052.8134 	EXP 	R_condition: autoDraw = True
2053.3020 	DATA 	Keypress: 1
2053.3249 	EXP 	window1: recordFrameIntervals = False
2053.3482 	EXP 	leftHighlight: opacity = 1
2053.3482 	EXP 	leftAnswerText: text = u'1'
2053.3482 	EXP 	rightAnswerText: text = u'-10'
2053.3483 	EXP 	window1: recordFrameIntervals = False
2054.7048 	DATA 	Keypress: equal
2054.7977 	EXP 	leftAnswerText: opacity = 1
2054.7977 	EXP 	leftAnswerText: text = u'1'
2054.7977 	EXP 	rightAnswerText: text = u'-10'
2054.7977 	EXP 	leftAnswerText: autoDraw = True
2054.7977 	EXP 	rightAnswerText: autoDraw = True
2055.7141 	EXP 	rightBox: autoDraw = False
2055.7141 	EXP 	leftBox: autoDraw = False
2055.7141 	EXP 	leftHighlight: autoDraw = False
2055.7141 	EXP 	rightHighlight: autoDraw = False
2055.7141 	EXP 	leftAnswerText: autoDraw = False
2055.7141 	EXP 	rightAnswerText: autoDraw = False
2055.7141 	EXP 	L_condition: autoDraw = False
2055.7141 	EXP 	R_condition: autoDraw = False
2055.7144 	EXP 	window1: recordFrameIntervals = False
2055.7308 	EXP 	fixationITIcross: autoDraw = True
2055.7310 	EXP 	window1: recordFrameIntervals = False
2063.7358 	DATA 	Keypress: equal
2063.7400 	DATA 	Keypress: equal
2063.7436 	DATA 	Keypress: equal
2063.7473 	DATA 	Keypress: equal
2063.9511 	EXP 	New trial (rep=0, index=1): {'blockId': 3, 'sd1': 4.0, 'sd2': 4.0, 'stimOnset': 257.2533880057552, 'choiceDuration': 2, 'leftColor': 2, 'itiDuration': 6.0480556696183321, 'mu1': -1.0, 'leftAnswer': 1.0, 'trialId': 2, 'condition': u'RR', 'itiOffset': 267.8381641428191, 'mu2': -10.0, 'rightColor': 4, 'subjectId': u'uep001', 'feedbackDuration': 1, 'runId': 3, 'isiDuration': 1.5367204674455608, 'rightAnswer': -13.0}
2063.9785 	EXP 	fixationITIcross: autoDraw = False
2063.9785 	EXP 	rightBox: autoDraw = False
2063.9785 	EXP 	leftBox: autoDraw = False
2063.9785 	EXP 	leftHighlight: autoDraw = False
2063.9785 	EXP 	rightHighlight: autoDraw = False
2063.9785 	EXP 	leftAnswerText: autoDraw = False
2063.9785 	EXP 	rightAnswerText: autoDraw = False
2063.9785 	EXP 	L_condition: autoDraw = False
2063.9785 	EXP 	R_condition: autoDraw = False
2063.9785 	EXP 	fixationITIcross: autoDraw = False
2063.9785 	EXP 	leftHighlight: opacity = 0.0
2063.9785 	EXP 	rightHighlight: opacity = 0.0
2063.9785 	EXP 	leftAnswerText: opacity = 0.0
2063.9785 	EXP 	rightAnswerText: opacity = 0.0
2063.9785 	EXP 	leftAnswerText: text = '1'
2063.9785 	EXP 	rightAnswerText: text = '-13'
2063.9785 	EXP 	fixationITIcross: color = 'white (named)'
2063.9785 	EXP 	leftBox: fillColor = (0.56880000000000008, 0.86, 0.33999999999999997)
2063.9785 	EXP 	rightBox: fillColor = (0.33999999999999997, 0.82879999999999987, 0.86)
2063.9785 	EXP 	L_condition: text = u'R'
2063.9785 	EXP 	R_condition: text = u'R'
2063.9785 	EXP 	rightBox: autoDraw = True
2063.9785 	EXP 	leftBox: autoDraw = True
2063.9785 	EXP 	leftHighlight: autoDraw = True
2063.9785 	EXP 	rightHighlight: autoDraw = True
2063.9785 	EXP 	L_condition: autoDraw = True
2063.9785 	EXP 	R_condition: autoDraw = True
2064.3320 	DATA 	Keypress: 1
2064.3555 	EXP 	window1: recordFrameIntervals = False
2064.3783 	EXP 	leftHighlight: opacity = 1
2064.3783 	EXP 	leftAnswerText: text = u'1'
2064.3783 	EXP 	rightAnswerText: text = u'-13'
2064.3785 	EXP 	window1: recordFrameIntervals = False
2065.6975 	DATA 	Keypress: equal
2065.9446 	EXP 	leftAnswerText: opacity = 1
2065.9446 	EXP 	leftAnswerText: text = u'1'
2065.9446 	EXP 	rightAnswerText: text = u'-13'
2065.9446 	EXP 	leftAnswerText: autoDraw = True
2065.9446 	EXP 	rightAnswerText: autoDraw = True
2066.7146 	DATA 	Keypress: equal
2066.8445 	EXP 	window1: recordFrameIntervals = False
2066.8609 	EXP 	rightBox: autoDraw = False
2066.8609 	EXP 	leftBox: autoDraw = False
2066.8609 	EXP 	leftHighlight: autoDraw = False
2066.8609 	EXP 	rightHighlight: autoDraw = False
2066.8609 	EXP 	leftAnswerText: autoDraw = False
2066.8609 	EXP 	rightAnswerText: autoDraw = False
2066.8609 	EXP 	L_condition: autoDraw = False
2066.8609 	EXP 	R_condition: autoDraw = False
2066.8609 	EXP 	fixationITIcross: autoDraw = True
2066.8611 	EXP 	window1: recordFrameIntervals = False
2074.3126 	DATA 	Keypress: equal
2074.3162 	DATA 	Keypress: equal
2074.3192 	DATA 	Keypress: equal
